County ID,County Name,Precinct Code,Precinct Name,School District Code,School District Name,Number of Registered Voters,,,,,,,,,
19,Dakota,1350,BURNSVILLE P-15,194,LAKEVILLE,494,,,,,,,,,
19,Dakota,1350,BURNSVILLE P-15,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2053,,,,,,,,,
19,Dakota,1360,BURNSVILLE P-16,191,BURNSVILLE,394,,,,,,,,,
19,Dakota,1360,BURNSVILLE P-16,194,LAKEVILLE,1965,,,,,,,,,
19,Dakota,1370,BURNSVILLE P-17,191,BURNSVILLE,1805,,,,,,,,,
19,Dakota,1370,BURNSVILLE P-17,196,ROSEMOUNT-APPLE VALLEY-EAGAN,7,,,,,,,,,
19,Dakota,1410,CASTLE ROCK TWP,192,FARMINGTON,746,,,,,,,,,
19,Dakota,1410,CASTLE ROCK TWP,195,RANDOLPH,115,,,,,,,,,
19,Dakota,1410,CASTLE ROCK TWP,659,NORTHFIELD,114,,,,,,,,,
19,Dakota,1510,COATES,196,ROSEMOUNT-APPLE VALLEY-EAGAN,100,,,,,,,,,
19,Dakota,1610,DOUGLAS TWP,195,RANDOLPH,2,,,,,,,,,
19,Dakota,1610,DOUGLAS TWP,200,HASTINGS,396,,,,,,,,,
19,Dakota,1610,DOUGLAS TWP,252,CANNON FALLS,121,,,,,,,,,
19,Dakota,1710,EAGAN P-01,196,ROSEMOUNT-APPLE VALLEY-EAGAN,90,,,,,,,,,
19,Dakota,1710,EAGAN P-01,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,768,,,,,,,,,
19,Dakota,1720,EAGAN P-02,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,3537,,,,,,,,,
19,Dakota,1730,EAGAN P-03,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1877,,,,,,,,,
19,Dakota,1730,EAGAN P-03,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,431,,,,,,,,,
19,Dakota,1740,EAGAN P-04,191,BURNSVILLE,2054,,,,,,,,,
19,Dakota,1740,EAGAN P-04,196,ROSEMOUNT-APPLE VALLEY-EAGAN,835,,,,,,,,,
19,Dakota,1740,EAGAN P-04,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,5,,,,,,,,,
19,Dakota,1750,EAGAN P-5A,191,BURNSVILLE,1322,,,,,,,,,
19,Dakota,1750,EAGAN P-5A,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,1682,,,,,,,,,
19,Dakota,1755,EAGAN P-5B,191,BURNSVILLE,1630,,,,,,,,,
19,Dakota,1755,EAGAN P-5B,196,ROSEMOUNT-APPLE VALLEY-EAGAN,655,,,,,,,,,
19,Dakota,1760,EAGAN P-6A,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1848,,,,,,,,,
19,Dakota,1760,EAGAN P-6A,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,392,,,,,,,,,
19,Dakota,1765,EAGAN P-6B,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2830,,,,,,,,,
19,Dakota,1770,EAGAN P-07,196,ROSEMOUNT-APPLE VALLEY-EAGAN,3055,,,,,,,,,
19,Dakota,1780,EAGAN P-08,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2855,,,,,,,,,
19,Dakota,1790,EAGAN P-9A,191,BURNSVILLE,1120,,,,,,,,,
19,Dakota,1790,EAGAN P-9A,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1750,,,,,,,,,
19,Dakota,1795,EAGAN P-9B,191,BURNSVILLE,609,,,,,,,,,
19,Dakota,1795,EAGAN P-9B,196,ROSEMOUNT-APPLE VALLEY-EAGAN,640,,,,,,,,,
19,Dakota,1800,EAGAN P-10,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1763,,,,,,,,,
19,Dakota,1810,EAGAN P-11,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1498,,,,,,,,,
19,Dakota,1820,EAGAN P-12,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1418,,,,,,,,,
19,Dakota,1830,EAGAN P-13,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2552,,,,,,,,,
19,Dakota,1840,EAGAN P-14,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1974,,,,,,,,,
19,Dakota,1850,EAGAN P-15,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1850,,,,,,,,,
19,Dakota,1860,EAGAN P-16,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2913,,,,,,,,,
19,Dakota,1870,EAGAN P-17,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1996,,,,,,,,,
19,Dakota,2010,EMPIRE TWP,192,FARMINGTON,1924,,,,,,,,,
19,Dakota,2010,EMPIRE TWP,196,ROSEMOUNT-APPLE VALLEY-EAGAN,81,,,,,,,,,
19,Dakota,2110,EUREKA TWP,192,FARMINGTON,303,,,,,,,,,
19,Dakota,2110,EUREKA TWP,194,LAKEVILLE,678,,,,,,,,,
19,Dakota,2110,EUREKA TWP,659,NORTHFIELD,119,,,,,,,,,
19,Dakota,2210,FARMINGTON P-1,192,FARMINGTON,1176,,,,,,,,,
19,Dakota,2220,FARMINGTON P-2,192,FARMINGTON,2911,,,,,,,,,
19,Dakota,2230,FARMINGTON P-3,192,FARMINGTON,2060,,,,,,,,,
19,Dakota,2240,FARMINGTON P-4,192,FARMINGTON,2989,,,,,,,,,
19,Dakota,2250,FARMINGTON P-5,192,FARMINGTON,2591,,,,,,,,,
19,Dakota,2260,FARMINGTON P-6,192,FARMINGTON,2153,,,,,,,,,
19,Dakota,2310,GREENVALE TWP,659,NORTHFIELD,600,,,,,,,,,
19,Dakota,2410,HAMPTON CITY,195,RANDOLPH,1,,,,,,,,,
19,Dakota,2410,HAMPTON CITY,200,HASTINGS,423,,,,,,,,,
19,Dakota,2510,HAMPTON TWP,192,FARMINGTON,8,,,,,,,,,
19,Dakota,2510,HAMPTON TWP,195,RANDOLPH,364,,,,,,,,,
19,Dakota,2510,HAMPTON TWP,200,HASTINGS,262,,,,,,,,,
19,Dakota,2610,HASTINGS W-1 P-2,200,HASTINGS,1967,,,,,,,,,
19,Dakota,2620,HASTINGS W-1 P-3,200,HASTINGS,1826,,,,,,,,,
19,Dakota,2630,HASTINGS W-2 P-1,200,HASTINGS,1535,,,,,,,,,
19,Dakota,2635,HASTINGS W-2 P-2,200,HASTINGS,1824,,,,,,,,,
19,Dakota,2640,HASTINGS W-3 P-1,200,HASTINGS,1878,,,,,,,,,
19,Dakota,2645,HASTINGS W-3 P-2,200,HASTINGS,1799,,,,,,,,,
19,Dakota,2650,HASTINGS W-4 P-1,200,HASTINGS,2043,,,,,,,,,
19,Dakota,2660,HASTINGS W-4 P-2,200,HASTINGS,1815,,,,,,,,,
19,Dakota,2710,INVER GROVE HTS P-01,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1165,,,,,,,,,
19,Dakota,2710,INVER GROVE HTS P-01,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,13,,,,,,,,,
19,Dakota,2710,INVER GROVE HTS P-01,199,INVER GROVE HEIGHTS,1486,,,,,,,,,
19,Dakota,2720,INVER GROVE HTS P-02,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2312,,,,,,,,,
19,Dakota,2720,INVER GROVE HTS P-02,199,INVER GROVE HEIGHTS,8,,,,,,,,,
19,Dakota,2730,INVER GROVE HTS P-03,196,ROSEMOUNT-APPLE VALLEY-EAGAN,761,,,,,,,,,
19,Dakota,2730,INVER GROVE HTS P-03,199,INVER GROVE HEIGHTS,1958,,,,,,,,,
19,Dakota,2740,INVER GROVE HTS P-04,199,INVER GROVE HEIGHTS,2697,,,,,,,,,
19,Dakota,2750,INVER GROVE HTS P-05,199,INVER GROVE HEIGHTS,2376,,,,,,,,,
19,Dakota,2760,INVER GROVE HTS P-06,199,INVER GROVE HEIGHTS,2131,,,,,,,,,
19,Dakota,2770,INVER GROVE HTS P-07,199,INVER GROVE HEIGHTS,2079,,,,,,,,,
19,Dakota,2780,INVER GROVE HTS P-08,199,INVER GROVE HEIGHTS,2347,,,,,,,,,
19,Dakota,2790,INVER GROVE HTS P-09,199,INVER GROVE HEIGHTS,1784,,,,,,,,,
19,Dakota,2800,INVER GROVE HTS P-10,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,9,,,,,,,,,
19,Dakota,2800,INVER GROVE HTS P-10,199,INVER GROVE HEIGHTS,1962,,,,,,,,,
19,Dakota,2910,LAKEVILLE P-01,192,FARMINGTON,519,,,,,,,,,
19,Dakota,2910,LAKEVILLE P-01,194,LAKEVILLE,2361,,,,,,,,,
19,Dakota,2920,LAKEVILLE P-02,194,LAKEVILLE,4157,,,,,,,,,
19,Dakota,2930,LAKEVILLE P-03,194,LAKEVILLE,2261,,,,,,,,,
19,Dakota,2940,LAKEVILLE P-04,194,LAKEVILLE,2334,,,,,,,,,
19,Dakota,2950,LAKEVILLE P-05,194,LAKEVILLE,2287,,,,,,,,,
19,Dakota,2960,LAKEVILLE P-06,194,LAKEVILLE,2013,,,,,,,,,
19,Dakota,2970,LAKEVILLE P-07,194,LAKEVILLE,2278,,,,,,,,,
19,Dakota,2980,LAKEVILLE P-08,194,LAKEVILLE,1988,,,,,,,,,
19,Dakota,2990,LAKEVILLE P-09,194,LAKEVILLE,2132,,,,,,,,,
19,Dakota,3000,LAKEVILLE P-10,194,LAKEVILLE,2366,,,,,,,,,
19,Dakota,3010,LAKEVILLE P-11,194,LAKEVILLE,2625,,,,,,,,,
19,Dakota,3020,LAKEVILLE P-12,194,LAKEVILLE,942,,,,,,,,,
19,Dakota,3020,LAKEVILLE P-12,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1478,,,,,,,,,
19,Dakota,3030,LAKEVILLE P-13,194,LAKEVILLE,3257,,,,,,,,,
19,Dakota,3040,LAKEVILLE P-14,192,FARMINGTON,1589,,,,,,,,,
19,Dakota,3040,LAKEVILLE P-14,194,LAKEVILLE,616,,,,,,,,,
19,Dakota,3040,LAKEVILLE P-14,196,ROSEMOUNT-APPLE VALLEY-EAGAN,238,,,,,,,,,
19,Dakota,3050,LAKEVILLE P-15,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2324,,,,,,,,,
19,Dakota,3060,LAKEVILLE P-16,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2600,,,,,,,,,
19,Dakota,3070,LAKEVILLE P-17,192,FARMINGTON,3212,,,,,,,,,
19,Dakota,3080,LAKEVILLE P-18,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1932,,,,,,,,,
19,Dakota,3110,LILYDALE,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,803,,,,,,,,,
19,Dakota,3210,MARSHAN TWP,200,HASTINGS,884,,,,,,,,,
19,Dakota,3310,MENDOTA CITY,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,132,,,,,,,,,
19,Dakota,3410,MENDOTA HTS P-1,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,2018,,,,,,,,,
19,Dakota,3420,MENDOTA HTS P-2,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,1781,,,,,,,,,
19,Dakota,3430,MENDOTA HTS P-3,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,1959,,,,,,,,,
19,Dakota,3440,MENDOTA HTS P-4,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,1749,,,,,,,,,
19,Dakota,3450,MENDOTA HTS P-5,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,1700,,,,,,,,,
19,Dakota,3510,MIESVILLE,200,HASTINGS,85,,,,,,,,,
19,Dakota,3610,NEW TRIER,200,HASTINGS,54,,,,,,,,,
19,Dakota,3710,NININGER TWP,200,HASTINGS,645,,,,,,,,,
19,Dakota,3810,NORTHFIELD W-3 P-2,659,NORTHFIELD,976,,,,,,,,,
19,Dakota,3910,RANDOLPH CITY,195,RANDOLPH,292,,,,,,,,,
19,Dakota,4010,RANDOLPH TWP,195,RANDOLPH,550,,,,,,,,,
19,Dakota,4110,RAVENNA TWP,200,HASTINGS,1704,,,,,,,,,
19,Dakota,4210,ROSEMOUNT P-1,196,ROSEMOUNT-APPLE VALLEY-EAGAN,3026,,,,,,,,,
19,Dakota,4220,ROSEMOUNT P-2,196,ROSEMOUNT-APPLE VALLEY-EAGAN,3068,,,,,,,,,
19,Dakota,4220,ROSEMOUNT P-2,199,INVER GROVE HEIGHTS,26,,,,,,,,,
19,Dakota,4220,ROSEMOUNT P-2,200,HASTINGS,4,,,,,,,,,
19,Dakota,4230,ROSEMOUNT P-3,196,ROSEMOUNT-APPLE VALLEY-EAGAN,2629,,,,,,,,,
19,Dakota,4240,ROSEMOUNT P-4,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1767,,,,,,,,,
19,Dakota,4250,ROSEMOUNT P-5,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1542,,,,,,,,,
19,Dakota,4260,ROSEMOUNT P-6,196,ROSEMOUNT-APPLE VALLEY-EAGAN,1765,,,,,,,,,
19,Dakota,4270,ROSEMOUNT P-7,196,ROSEMOUNT-APPLE VALLEY-EAGAN,3196,,,,,,,,,
19,Dakota,4310,SCIOTA TWP,195,RANDOLPH,244,,,,,,,,,
19,Dakota,4310,SCIOTA TWP,659,NORTHFIELD,82,,,,,,,,,
19,Dakota,4410,SOUTH ST PAUL P-1,6,SOUTH ST PAUL,2833,,,,,,,,,
19,Dakota,4420,SOUTH ST PAUL P-2,6,SOUTH ST PAUL,1718,,,,,,,,,
19,Dakota,4430,SOUTH ST PAUL P-3,199,INVER GROVE HEIGHTS,18,,,,,,,,,
19,Dakota,4430,SOUTH ST PAUL P-3,6,SOUTH ST PAUL,3255,,,,,,,,,
19,Dakota,4440,SOUTH ST PAUL P-4,6,SOUTH ST PAUL,916,,,,,,,,,
19,Dakota,4450,SOUTH ST PAUL P-5,199,INVER GROVE HEIGHTS,67,,,,,,,,,
19,Dakota,4450,SOUTH ST PAUL P-5,6,SOUTH ST PAUL,3807,,,,,,,,,
19,Dakota,4510,SUNFISH LAKE,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,440,,,,,,,,,
19,Dakota,4610,VERMILLION CITY,200,HASTINGS,308,,,,,,,,,
19,Dakota,4710,VERMILLION TWP,192,FARMINGTON,249,,,,,,,,,
19,Dakota,4710,VERMILLION TWP,196,ROSEMOUNT-APPLE VALLEY-EAGAN,48,,,,,,,,,
19,Dakota,4710,VERMILLION TWP,200,HASTINGS,627,,,,,,,,,
19,Dakota,4810,WATERFORD TWP,195,RANDOLPH,19,,,,,,,,,
19,Dakota,4810,WATERFORD TWP,659,NORTHFIELD,361,,,,,,,,,
19,Dakota,4910,WEST ST PAUL W-1 P-1,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,2439,,,,,,,,,
19,Dakota,4920,WEST ST PAUL W-1 P-2,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,1482,,,,,,,,,
19,Dakota,4940,WEST ST PAUL W-2 P-1,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,2822,,,,,,,,,
19,Dakota,4950,WEST ST PAUL W-2 P-2,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,1514,,,,,,,,,
19,Dakota,4970,WEST ST PAUL W-3 P-1,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,1898,,,,,,,,,
19,Dakota,4980,WEST ST PAUL W-3 P-2,197,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,2700,,,,,,,,,
20,Dodge,5,ASHLAND TWP.,203,HAYFIELD,38,,,,,,,,,
20,Dodge,5,ASHLAND TWP.,204,KASSON-MANTORVILLE,17,,,,,,,,,
20,Dodge,5,ASHLAND TWP.,2125,TRITON,174,,,,,,,,,
20,Dodge,10,CANISTEO TWP.,203,HAYFIELD,6,,,,,,,,,
20,Dodge,10,CANISTEO TWP.,204,KASSON-MANTORVILLE,452,,,,,,,,,
20,Dodge,15,CLAREMONT,2125,TRITON,261,,,,,,,,,
20,Dodge,20,CLAREMONT TWP.,2125,TRITON,277,,,,,,,,,
20,Dodge,25,CONCORD TWP.,2125,TRITON,378,,,,,,,,,
20,Dodge,30,DODGE CENTER P-1,2125,TRITON,1206,,,,,,,,,
20,Dodge,32,DODGE CENTER P-2,2125,TRITON,336,,,,,,,,,
20,Dodge,35,ELLINGTON TWP.,2125,TRITON,150,,,,,,,,,
20,Dodge,35,ELLINGTON TWP.,2172,KENYON-WANAMINGO,15,,,,,,,,,
20,Dodge,40,HAYFIELD,203,HAYFIELD,806,,,,,,,,,
20,Dodge,45,HAYFIELD TWP.,203,HAYFIELD,326,,,,,,,,,
20,Dodge,50,KASSON P-1,204,KASSON-MANTORVILLE,338,,,,,,,,,
20,Dodge,51,KASSON P-2,204,KASSON-MANTORVILLE,2902,,,,,,,,,
20,Dodge,52,KASSON P-3,204,KASSON-MANTORVILLE,843,,,,,,,,,
20,Dodge,55,MANTORVILLE,204,KASSON-MANTORVILLE,802,,,,,,,,,
20,Dodge,60,MANTORVILLE TWP.,204,KASSON-MANTORVILLE,1265,,,,,,,,,
20,Dodge,60,MANTORVILLE TWP.,2125,TRITON,2,,,,,,,,,
20,Dodge,60,MANTORVILLE TWP.,531,BYRON,65,,,,,,,,,
20,Dodge,65,MILTON TWP.,204,KASSON-MANTORVILLE,91,,,,,,,,,
20,Dodge,65,MILTON TWP.,2125,TRITON,117,,,,,,,,,
20,Dodge,65,MILTON TWP.,255,PINE ISLAND,311,,,,,,,,,
20,Dodge,70,RIPLEY TWP.,2125,TRITON,107,,,,,,,,,
20,Dodge,70,RIPLEY TWP.,756,BLOOMING PRAIRIE,11,,,,,,,,,
20,Dodge,75,VERNON TWP.,203,HAYFIELD,395,,,,,,,,,
20,Dodge,75,VERNON TWP.,204,KASSON-MANTORVILLE,59,,,,,,,,,
20,Dodge,80,WASIOJA TWP.,204,KASSON-MANTORVILLE,10,,,,,,,,,
20,Dodge,80,WASIOJA TWP.,2125,TRITON,598,,,,,,,,,
20,Dodge,85,WEST CONCORD,2125,TRITON,468,,,,,,,,,
20,Dodge,90,WESTFIELD TWP.,203,HAYFIELD,68,,,,,,,,,
20,Dodge,90,WESTFIELD TWP.,756,BLOOMING PRAIRIE,232,,,,,,,,,
21,Douglas,5,ALEXANDRIA W-1 P-1,206,ALEXANDRIA,326,,,,,,,,,
21,Douglas,7,ALEXANDRIA W-1 P-2,206,ALEXANDRIA,1682,,,,,,,,,
21,Douglas,10,ALEXANDRIA W-2,206,ALEXANDRIA,1689,,,,,,,,,
21,Douglas,15,ALEXANDRIA W-3,206,ALEXANDRIA,2099,,,,,,,,,
21,Douglas,20,ALEXANDRIA W-4,206,ALEXANDRIA,1596,,,,,,,,,
21,Douglas,25,ALEXANDRIA W-5 P-1,206,ALEXANDRIA,162,,,,,,,,,
21,Douglas,27,ALEXANDRIA W-5 P-2,206,ALEXANDRIA,1275,,,,,,,,,
21,Douglas,30,ALEXANDRIA TWP.,206,ALEXANDRIA,2135,,,,,,,,,
21,Douglas,35,BELLE RIVER TWP.,206,ALEXANDRIA,189,,,,,,,,,
21,Douglas,35,BELLE RIVER TWP.,213,OSAKIS,53,,,,,,,,,
21,Douglas,40,BRANDON CITY,2908,BRANDON-EVANSVILLE,320,,,,,,,,,
21,Douglas,45,BRANDON TWP.,206,ALEXANDRIA,50,,,,,,,,,
21,Douglas,45,BRANDON TWP.,2908,BRANDON-EVANSVILLE,537,,,,,,,,,
21,Douglas,50,CARLOS CITY,206,ALEXANDRIA,322,,,,,,,,,
21,Douglas,55,CARLOS TWP.,206,ALEXANDRIA,1720,,,,,,,,,
21,Douglas,60,EVANSVILLE CITY,2908,BRANDON-EVANSVILLE,395,,,,,,,,,
21,Douglas,65,EVANSVILLE TWP.,2908,BRANDON-EVANSVILLE,165,,,,,,,,,
21,Douglas,70,FORADA,206,ALEXANDRIA,133,,,,,,,,,
21,Douglas,75,GARFIELD,206,ALEXANDRIA,197,,,,,,,,,
21,Douglas,80,HOLMES CITY TWP.,206,ALEXANDRIA,569,,,,,,,,,
21,Douglas,80,HOLMES CITY TWP.,2149,MINNEWASKA,2,,,,,,,,,
21,Douglas,80,HOLMES CITY TWP.,2342,WEST CENTRAL AREA,68,,,,,,,,,
21,Douglas,85,HUDSON TWP.,206,ALEXANDRIA,633,,,,,,,,,
21,Douglas,85,HUDSON TWP.,213,OSAKIS,20,,,,,,,,,
21,Douglas,85,HUDSON TWP.,2149,MINNEWASKA,42,,,,,,,,,
21,Douglas,90,IDA TWP.,206,ALEXANDRIA,1092,,,,,,,,,
21,Douglas,90,IDA TWP.,2908,BRANDON-EVANSVILLE,3,,,,,,,,,
21,Douglas,95,KENSINGTON,2342,WEST CENTRAL AREA,178,,,,,,,,,
21,Douglas,100,LA GRAND TWP.,206,ALEXANDRIA,3163,,,,,,,,,
21,Douglas,105,LAKE MARY TWP.,206,ALEXANDRIA,898,,,,,,,,,
21,Douglas,110,LEAF VALLEY TWP,206,ALEXANDRIA,184,,,,,,,,,
21,Douglas,110,LEAF VALLEY TWP,2908,BRANDON-EVANSVILLE,14,,,,,,,,,
21,Douglas,110,LEAF VALLEY TWP,547,PARKERS PRAIRIE,160,,,,,,,,,
21,Douglas,115,LUND TWP.,2908,BRANDON-EVANSVILLE,241,,,,,,,,,
21,Douglas,120,MILLERVILLE CITY,2908,BRANDON-EVANSVILLE,59,,,,,,,,,
21,Douglas,125,MILLERVILLE TWP.,2908,BRANDON-EVANSVILLE,268,,,,,,,,,
21,Douglas,130,MILTONA CITY,206,ALEXANDRIA,276,,,,,,,,,
21,Douglas,135,MILTONA TWP.,206,ALEXANDRIA,435,,,,,,,,,
21,Douglas,135,MILTONA TWP.,547,PARKERS PRAIRIE,282,,,,,,,,,
21,Douglas,140,MOE TWP.,206,ALEXANDRIA,385,,,,,,,,,
21,Douglas,140,MOE TWP.,2342,WEST CENTRAL AREA,3,,,,,,,,,
21,Douglas,140,MOE TWP.,2908,BRANDON-EVANSVILLE,239,,,,,,,,,
21,Douglas,145,NELSON,206,ALEXANDRIA,117,,,,,,,,,
21,Douglas,150,ORANGE TWP.,213,OSAKIS,227,,,,,,,,,
21,Douglas,150,ORANGE TWP.,2149,MINNEWASKA,27,,,,,,,,,
21,Douglas,155,OSAKIS CITY,213,OSAKIS,936,,,,,,,,,
21,Douglas,160,OSAKIS TWP.,206,ALEXANDRIA,150,,,,,,,,,
21,Douglas,160,OSAKIS TWP.,213,OSAKIS,305,,,,,,,,,
21,Douglas,165,SOLEM TWP.,2342,WEST CENTRAL AREA,171,,,,,,,,,
21,Douglas,170,SPRUCE HILL TWP.,206,ALEXANDRIA,190,,,,,,,,,
21,Douglas,170,SPRUCE HILL TWP.,547,PARKERS PRAIRIE,101,,,,,,,,,
21,Douglas,175,URNESS TWP.,2342,WEST CENTRAL AREA,101,,,,,,,,,
21,Douglas,175,URNESS TWP.,2908,BRANDON-EVANSVILLE,109,,,,,,,,,
22,Faribault,5,BARBER TWP.,2134,UNITED SOUTH CENTRAL,30,,,,,,,,,
22,Faribault,5,BARBER TWP.,2860,BLUE EARTH AREA,127,,,,,,,,,
22,Faribault,10,BLUE EARTH W-1,2860,BLUE EARTH AREA,657,,,,,,,,,
22,Faribault,15,BLUE EARTH W-2,2860,BLUE EARTH AREA,716,,,,,,,,,
22,Faribault,20,BLUE EARTH W-3,2860,BLUE EARTH AREA,585,,,,,,,,,
22,Faribault,25,BLUE EARTH TWP.,2860,BLUE EARTH AREA,261,,,,,,,,,
22,Faribault,30,BRICELYN,2134,UNITED SOUTH CENTRAL,212,,,,,,,,,
22,Faribault,35,BRUSH CREEK TWP.,2134,UNITED SOUTH CENTRAL,112,,,,,,,,,
22,Faribault,35,BRUSH CREEK TWP.,2860,BLUE EARTH AREA,18,,,,,,,,,
22,Faribault,40,CLARK TWP.,2134,UNITED SOUTH CENTRAL,165,,,,,,,,,
22,Faribault,45,DELAVAN,2860,BLUE EARTH AREA,111,,,,,,,,,
22,Faribault,50,DELAVAN TWP.,2860,BLUE EARTH AREA,213,,,,,,,,,
22,Faribault,55,DUNBAR TWP.,2134,UNITED SOUTH CENTRAL,140,,,,,,,,,
22,Faribault,55,DUNBAR TWP.,2135,MAPLE RIVER,25,,,,,,,,,
22,Faribault,55,DUNBAR TWP.,2835,JANESVILLE-WALDORF-PEMBERTON,2,,,,,,,,,
22,Faribault,60,EASTON,2134,UNITED SOUTH CENTRAL,122,,,,,,,,,
22,Faribault,65,ELMORE,2860,BLUE EARTH AREA,269,,,,,,,,,
22,Faribault,70,ELMORE TWP.,2860,BLUE EARTH AREA,122,,,,,,,,,
22,Faribault,75,EMERALD TWP.,2860,BLUE EARTH AREA,155,,,,,,,,,
22,Faribault,80,FOSTER TWP.,2134,UNITED SOUTH CENTRAL,176,,,,,,,,,
22,Faribault,80,FOSTER TWP.,242,ALDEN-CONGER,4,,,,,,,,,
22,Faribault,85,FROST,2860,BLUE EARTH AREA,116,,,,,,,,,
22,Faribault,90,JO DAVIESS TWP.,2536,GRANADA HUNTLEY EAST CHAIN,25,,,,,,,,,
22,Faribault,90,JO DAVIESS TWP.,2860,BLUE EARTH AREA,130,,,,,,,,,
22,Faribault,95,KIESTER,2134,UNITED SOUTH CENTRAL,324,,,,,,,,,
22,Faribault,100,KIESTER TWP.,2134,UNITED SOUTH CENTRAL,150,,,,,,,,,
22,Faribault,105,LURA TWP.,2134,UNITED SOUTH CENTRAL,7,,,,,,,,,
22,Faribault,105,LURA TWP.,2135,MAPLE RIVER,39,,,,,,,,,
22,Faribault,105,LURA TWP.,2860,BLUE EARTH AREA,63,,,,,,,,,
22,Faribault,110,MINNESOTA LAKE,2135,MAPLE RIVER,402,,,,,,,,,
22,Faribault,115,MINNESOTA LAKE TWP.,2134,UNITED SOUTH CENTRAL,24,,,,,,,,,
22,Faribault,115,MINNESOTA LAKE TWP.,2135,MAPLE RIVER,116,,,,,,,,,
22,Faribault,120,PILOT GROVE TWP.,2536,GRANADA HUNTLEY EAST CHAIN,10,,,,,,,,,
22,Faribault,120,PILOT GROVE TWP.,2860,BLUE EARTH AREA,79,,,,,,,,,
22,Faribault,125,PRESCOTT TWP.,2860,BLUE EARTH AREA,127,,,,,,,,,
22,Faribault,130,ROME TWP.,2134,UNITED SOUTH CENTRAL,3,,,,,,,,,
22,Faribault,130,ROME TWP.,2860,BLUE EARTH AREA,78,,,,,,,,,
22,Faribault,135,SEELY TWP.,2134,UNITED SOUTH CENTRAL,112,,,,,,,,,
22,Faribault,140,VERONA TWP.,2536,GRANADA HUNTLEY EAST CHAIN,137,,,,,,,,,
22,Faribault,140,VERONA TWP.,2860,BLUE EARTH AREA,103,,,,,,,,,
22,Faribault,145,WALNUT LAKE TWP.,2134,UNITED SOUTH CENTRAL,129,,,,,,,,,
22,Faribault,145,WALNUT LAKE TWP.,2860,BLUE EARTH AREA,1,,,,,,,,,
22,Faribault,150,WALTERS,2134,UNITED SOUTH CENTRAL,37,,,,,,,,,
22,Faribault,155,WELLS,2134,UNITED SOUTH CENTRAL,1338,,,,,,,,,
22,Faribault,160,WINNEBAGO,2860,BLUE EARTH AREA,735,,,,,,,,,
22,Faribault,165,WINNEBAGO TWP.,2536,GRANADA HUNTLEY EAST CHAIN,4,,,,,,,,,
22,Faribault,165,WINNEBAGO TWP.,2860,BLUE EARTH AREA,102,,,,,,,,,
23,Fillmore,5,AMHERST TWP.,2198,FILLMORE CENTRAL,26,,,,,,,,,
23,Fillmore,5,AMHERST TWP.,229,LANESBORO,98,,,,,,,,,
23,Fillmore,5,AMHERST TWP.,238,MABEL-CANTON,65,,,,,,,,,
